,/jointset/knee_r/knee_angle_r/value,/jointset/ankle_r/ankle_angle_r/value,/forceset/bifemlh_r/activation,/forceset/bifemsh_r/activation,/forceset/glut_max2_r/activation,/forceset/psoas_r/activation,/forceset/rect_fem_r/activation,/forceset/vas_int_r/activation,/forceset/med_gas_r/activation,/forceset/soleus_r/activation,/forceset/tib_ant_r/activation
137,0.11793845903873446,-1.968618402488321,0.2264594588618636,0.3775581424563014,0.5355091447073221,0.0105393385887146,0.5180941460955143,0.5045193467056155,0.16296878516054153,0.021844198171304466,0.0214393
138,0.11796433012926588,-1.9668681423147767,0.22760148241973222,0.3772706904993969,0.5351238543820381,0.01,0.5181719580563903,0.5033504069119692,0.1639380738453865,0.02193720691109538,0.0214393
139,0.11692257047390942,-1.9681974181940705,0.22719936476144192,0.3773553821812045,0.5345940327912568,0.01,0.5185023762655258,0.5031939825321436,0.16429044163751602,0.02189205990225017,0.02155624515964389
140,0.11803746078616384,-1.9703098241599053,0.22752736246531605,0.37793751478439863,0.5352601454949379,0.01,0.5178939757281542,0.5033551311382055,0.16322305456590652,0.02187999119204253,0.0214393
141,0.11925340204113732,-1.9704932313291132,0.22723911493136287,0.37783182123137354,0.5355632365065813,0.01,0.5181282053649425,0.50348148231861,0.16364962627649307,0.021450445435336828,0.0214393
142,0.11868308537709726,-1.9700002921414077,0.22724720021000802,0.37809148884306965,0.5354205504286289,0.01,0.5179192796486616,0.5036369443560541,0.16382202940225601,0.021453042126041648,0.02148593224695027
143,0.1195212062505484,-1.9716335422461926,0.22722262096292672,0.3783622523442334,0.535132397853136,0.01,0.5176330951941013,0.5033696975024342,0.16295020897579193,0.022078874093752802,0.0214393
144,0.11792821306228651,-1.9715616614566445,0.22758572347662745,0.37785561938572765,0.534979398946166,0.01,0.5174801171195507,0.5037491009863317,0.16318393619585037,0.021747441934700906,0.0214393
145,0.11884151378792529,-1.9727870436586739,0.2274190491324842,0.37797806088987945,0.5350760817182064,0.01,0.5177733972552419,0.5037241894415021,0.16360508880233765,0.021562899847564994,0.0214393
146,0.11755231380134834,-1.9733388213483394,0.22753171381527781,0.3782826772656119,0.5349411049854755,0.01,0.5175911464893818,0.5039474091311693,0.16345106022024156,0.021361449762998818,0.0214393
147,0.11832575694847125,-1.9729469598894418,0.22725505028054713,0.3774926975318277,0.5349905459010601,0.01,0.5179558404463529,0.5034673752541542,0.16343210595846178,0.02192982994886577,0.0214393
148,0.11924482103586209,-1.9719390726537258,0.2272823344208479,0.3778394961361527,0.5349121127921344,0.010924015641212464,0.5169254994398356,0.503861651302129,0.16390921396541597,0.02158092914325416,0.0214393
149,0.11900468096286065,-1.9709690525143593,0.22777118506824076,0.37800325718580186,0.5345882191866635,0.010119787454605103,0.5176946231681109,0.5031944855747521,0.16340737972068786,0.02168695084441811,0.021589258107453588
150,0.11794435047519225,-1.97009055069983,0.22681312365030942,0.37793611664283033,0.5352071153104305,0.010213316082954407,0.5178044498801231,0.5027065561159253,0.16406934219026567,0.021230434913800954,0.0214393
151,0.11771996359097958,-1.9695858289909511,0.22721853422208427,0.37732411735592186,0.5349733325761556,0.010023249387741089,0.5181111997833848,0.5037132537326217,0.16333672972631455,0.021735225685248674,0.0214393
152,0.11874430508637435,-1.9696489655195029,0.2272318822821021,0.37772960815842266,0.5349977749919892,0.01,0.5176499324035645,0.5035907737931609,0.1633074161539078,0.02206833979168892,0.0214393
153,0.11923124511706829,-1.9672898676480948,0.22850703362798988,0.37678116246433313,0.5345435302609205,0.01,0.5177967528700829,0.503901260439694,0.16240436656475069,0.021960547619589862,0.0214393
154,0.12182603865253938,-1.9665795075979828,0.22779993925920425,0.37680579355408966,0.534567972676754,0.01,0.5184143898195028,0.5037151128031314,0.16249306343603134,0.02035452392650604,0.0214393
155,0.11958934199392801,-1.9633130073884129,0.2271535285817772,0.3777582849344194,0.5352526636385917,0.01,0.5179234167915583,0.5030983388222754,0.1631224104604721,0.021996458671723604,0.0214393
156,0.12066260802686224,-1.966054555522561,0.227878733974728,0.3772297279262149,0.5354479501998424,0.010199626088142396,0.5178748775219917,0.5038202487083078,0.1632497720093727,0.02186597496380627,0.0214393
157,0.11992464157319072,-1.9672762325292528,0.22801783016843796,0.37731177206335065,0.5348996261805297,0.01,0.5183316469615697,0.5034029420574307,0.16357474181938172,0.02176927774290055,0.0214393
158,0.12041273427623511,-1.9673114318849594,0.22783007529779076,0.3776363193933546,0.5351957914197445,0.010246508419513703,0.5175115305417776,0.5035726205164195,0.16351964339351654,0.02172221272387564,0.0214393
159,0.12102377869665637,-1.9686851701083035,0.22736383402959107,0.37782527673892613,0.5355327277207375,0.01,0.5180430090850592,0.503506175149262,0.16352390306138992,0.02153498542248815,0.0217437073756516
160,0.12001250082123294,-1.9700886239982545,0.22721247761335372,0.37795860589869495,0.5357654741168022,0.01,0.5178786298143864,0.5039160017752647,0.16394056915378571,0.022003422524068353,0.0214393
161,0.11987149057036639,-1.96979954465802,0.2281626301587194,0.37775673805438637,0.5351139712542295,0.01,0.5177614909428357,0.5038485065800548,0.16360564331531524,0.021464255108630655,0.0214393
162,0.11900250369286547,-1.9724500190907717,0.22737433019132317,0.3775856888199663,0.5350969348651171,0.010587047040462493,0.5183960613143443,0.5040444526117742,0.1637580335636139,0.02199654719527036,0.021515124791789058
163,0.12002274679768088,-1.9706545555341095,0.2271514411098361,0.3781782926110762,0.5348895155638456,0.010142623782157897,0.5178996522730589,0.503478179734528,0.1635373121933937,0.02141093442563504,0.0214393
164,0.11956910619044314,-1.9718153932333589,0.22794568008190988,0.37817754891875266,0.535192353810072,0.01001799762248993,0.5180937852981686,0.5036706044679881,0.1635064106974602,0.021871994564985633,0.0214393
165,0.1200985670233965,-1.9727748906179667,0.22727307310167252,0.37784482097318944,0.5350534844899177,0.01,0.5178266990497709,0.5032714948366881,0.16368680385112763,0.021751425494304893,0.0214393
166,0.11793820288932322,-1.9717959039058834,0.2274759694941461,0.3779737772220957,0.5352802908986807,0.010425570011138917,0.5177300534674525,0.5034266944171191,0.1639123394021988,0.02101325714576125,0.0214393
167,0.11912878535258775,-1.9721026940798312,0.22777721227595804,0.3782212780273783,0.5346129396444559,0.01,0.5179726776558161,0.5035863557667732,0.1633333270330429,0.02122143501988083,0.0214393
168,0.11753681676197059,-1.9693339498119056,0.22755114788503944,0.3779260321749228,0.5347405356270074,0.01082862824201584,0.5180814700821041,0.5033095511035919,0.16356808766365052,0.02181173953749418,0.02232213388347626
169,0.11739772763168821,-1.9692050831180663,0.22829225922616123,0.3785222056891858,0.5348530920672416,0.010771242380142211,0.5184136201184988,0.5033858386087418,0.1641790349392891,0.021562722800471484,0.021659046079280975
170,0.11737057579410082,-1.9697571572233588,0.22713477073532043,0.3788709081458592,0.535276600523591,0.010430585741996765,0.517878220910728,0.503263096212268,0.16424902960014343,0.021793916796747446,0.02181192052488029
171,0.11760623325240616,-1.9693681117129178,0.2279896933987528,0.37773404056467114,0.5351121007901429,0.010287784934043885,0.5178016837671399,0.5043109339657724,0.16403763413000108,0.022354565926197764,0.021686138860654833
172,0.1192078074459435,-1.9692852635451703,0.22784115947978795,0.3774974869103914,0.534402866306305,0.010017053484916686,0.5170482908031344,0.5035538329685628,0.16342030995512008,0.021441740619905888,0.021643006219479444
173,0.11648711647486687,-1.9692593271778076,0.2273028269270867,0.3784670534664702,0.5348605233705044,0.01,0.5184734162652492,0.5037181966730356,0.1634630074543953,0.022654218131964506,0.0214393
174,0.11784393990600117,-1.9692781495701224,0.22679474801702498,0.37860683787560756,0.5341649634957313,0.01,0.5176388198453188,0.5035701490462124,0.16339999461603166,0.020989768898022176,0.021943039087912442
175,0.11772175663685802,-1.9705150919816048,0.2276600492381364,0.37764848619976815,0.5347087630140781,0.010786407589912415,0.5178489241662622,0.5031187229836285,0.1645041811852455,0.02255940941338956,0.021845079289597273
176,0.12008934564459328,-1.9698384492090644,0.2277403728063494,0.3779370090736186,0.5348681063330174,0.010044079422950745,0.5180901532715559,0.5036237121483087,0.16377202241373062,0.021603797726165948,0.02169293392853439
177,0.12172127354335793,-1.9694985345887988,0.22746079857130647,0.37756388376103933,0.5342429416269063,0.01,0.5181839124751091,0.5036559506180882,0.16351132569885254,0.02134651879144609,0.0214393
178,0.11878631358981151,-1.9707238426869214,0.22764743620344996,0.37778309451033354,0.5346387722700834,0.01,0.5179946381875873,0.5037575214821697,0.1635373121933937,0.022219124899662136,0.0214393
179,0.11686442455756674,-1.9721917669757456,0.22734431175678968,0.3778696305491036,0.5345230309855937,0.010566748082637786,0.5176126500111818,0.5031575447501541,0.1632937297654152,0.021631092486415503,0.02160602705179155
180,0.1180068509315253,-1.9703556203742774,0.22824410036644935,0.37739732642825363,0.534556724615693,0.010263001322746277,0.5181759268271923,0.5036627745004296,0.16387743028974533,0.02175422873995215,0.0214393
181,0.11762429178589584,-1.970082547477901,0.22769480123580396,0.37728684349666475,0.5347556257224083,0.01,0.5181705870264769,0.5042573052494228,0.16364997914838791,0.021715130840135217,0.0214393
182,0.11775812985324863,-1.970018669910282,0.22759680765862464,0.3778250090096897,0.5350489852654934,0.01,0.5178806262263655,0.5040441245405078,0.16388663016414642,0.021623302414301035,0.0214393
183,0.11850518961101786,-1.9676388970488907,0.22717296265153883,0.37773978186940904,0.5342646036231518,0.01,0.5175112178507447,0.5040496361377835,0.16372274637413026,0.02143625216000706,0.0214393
184,0.11851966205275066,-1.9701836252067089,0.227037570985499,0.37760172282646237,0.5349640560853481,0.010244059562683107,0.5179060985189676,0.5036837710614801,0.1636101550345421,0.021576532473765314,0.0214393
185,0.12038302094453579,-1.9693826360786408,0.22757722658379673,0.377838335976128,0.5348092119908332,0.01,0.5184350995871424,0.5033804144971371,0.16315797490644454,0.02151893315267652,0.0214393
186,0.11862314641487615,-1.9686587150135935,0.22742757542632816,0.37811228248043655,0.5349720940256119,0.01,0.5178646308773756,0.5034378050973416,0.16323442208194733,0.022258517877968252,0.0214393
187,0.1181385117288829,-1.9689603920179755,0.22703789439664482,0.3781097539265364,0.5352474313944577,0.010092200934886933,0.5179874944001436,0.5033866478511989,0.16337947763586044,0.021396682134607433,0.0214393
188,0.11823725732690105,-1.9717615937970578,0.2272611656913042,0.37764896216285526,0.5351541104024649,0.01,0.5180933042350411,0.5035854809100628,0.16334414003610612,0.021697809732820095,0.0214393
189,0.11781064048254497,-1.9689700996297597,0.22747464644854962,0.37765434649527785,0.5352119936829806,0.01,0.5176735526031255,0.5039044317952692,0.1630712692408562,0.020945772695284783,0.0214393
190,0.11816323014706387,-1.9693629985433518,0.22746229802298246,0.3777114620657277,0.5352855736958981,0.010106835067272186,0.5177162710088491,0.5033448953146935,0.1628535976920128,0.021387387162198124,0.0214393
191,0.11788159386944774,-1.9697812409930529,0.2272034515022844,0.37732503953440305,0.5353817256605625,0.010012775361537933,0.5177586045640706,0.5033170311284662,0.16347755081748963,0.021597246983706055,0.0214393
192,0.1200365788658857,-1.9702815905714333,0.22785941750901936,0.37743635540139436,0.5352824899578095,0.01016566663980484,0.5181406648999453,0.5036122952682376,0.16343344183063507,0.022030658268620072,0.0214393
193,0.12050776570779087,-1.9697433738967032,0.22685031593207716,0.37780799332932646,0.5353679752218723,0.01,0.5185006684914231,0.503711853961885,0.16376282253932953,0.021512205363123118,0.0214393
194,0.11958780509746081,-1.9673258821467758,0.2277585132315278,0.37796003378795623,0.5353452010577917,0.010246921479701996,0.5179557682868838,0.5032889919708967,0.1636581204071045,0.02147653037378073,0.02164915969296694
195,0.12094642157447355,-1.9663156235860437,0.22860852592574654,0.3785247639907789,0.5359378095781804,0.010916964113712312,0.5170109843575954,0.5029611831614971,0.16362684083414078,0.022071113529487252,0.0214393
196,0.11986111651921272,-1.967668242195964,0.22755573444310723,0.3778762642846298,0.5356737708234787,0.010264210999011994,0.5183427595198155,0.5029814360943436,0.16363725055503847,0.0208075284231019,0.021628570345658064
197,0.12018348055320982,-1.9686349276595265,0.2275615264427185,0.37874034552153407,0.5357114834237099,0.01011822372674942,0.5183866805833578,0.50372254908517,0.1639190439682007,0.02127794255055964,0.0214393
198,0.11881154430681473,-1.9684667858951093,0.2275058409236133,0.3784957897378528,0.5356319128704071,0.01015345185995102,0.5174426663550734,0.5031794599107504,0.16375228679275514,0.02132778130738288,0.021720726631063225
199,0.12044795482027548,-1.9686060271358938,0.22756014459509552,0.37810169230174895,0.5355020419991017,0.01,0.5175745498114824,0.5030179176191688,0.16380317596101762,0.021514536483187675,0.021682201804158092
200,0.11787339708828926,-1.9686291475548,0.22806925254062116,0.3780779238950878,0.5351238038289547,0.010457523167133331,0.5178379559269547,0.5034060915415883,0.16319895845651627,0.021675501799037752,0.021528481620496514
